Unique ID,Name,Measure,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Category
130370,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,73.4,Bad
130391,General Pollution,Rates,UHF42,Queens,Other,2005-01-01,43.0,Bad
130392,General Pollution,Rates,UHF42,Queens,Other,2005-01-01,101.1,Bad
130784,General Pollution,Rates,Borough,Manhattan,Other,2005-01-01,64.0,Bad
166031,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,23.0,Moderate
167624,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,19.3,Moderate
336893,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,8.8,Good
643721,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,9.7,Good
667862,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,18.2,Moderate
172581,General Pollution,Miles,UHF34,Bronx,Annual Average,2008-12-01,24.8,Moderate
336634,General Pollution,Miles,UHF34,Unknown,Annual Average,2015-01-01,20.8,Moderate
643464,General Pollution,Miles,UHF34,Unknown,Winter,2018-12-01,23.2,Moderate
667345,General Pollution,Miles,UHF34,Unknown,Annual Average,2020-01-01,17.1,Moderate
643497,General Pollution,Miles,UHF34,Unknown,Winter,2018-12-01,24.4,Moderate
667411,General Pollution,Miles,UHF34,Unknown,Annual Average,2020-01-01,18.8,Moderate
643500,General Pollution,Miles,UHF34,Unknown,Winter,2018-12-01,25.3,Bad
336679,General Pollution,Miles,UHF34,Unknown,Annual Average,2015-01-01,19.1,Moderate
667435,General Pollution,Miles,UHF34,Unknown,Annual Average,2020-01-01,15.6,Moderate
643509,General Pollution,Miles,UHF34,Unknown,Winter,2018-12-01,21.3,Moderate
336625,General Pollution,Miles,UHF34,Unknown,Annual Average,2015-01-01,19.4,Moderate
817150,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,9.0,Good
817211,General Pollution,Miles,UHF42,Queens,Other,2010-01-01,1.6,Good
650999,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,24.8,Moderate
650937,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,30.8,Bad
338188,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,35.0,Bad
650938,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,33.3,Bad
338184,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,32.1,Bad
650934,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,30.6,Bad
336528,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,25.8,Bad
176714,General Pollution,Miles,UHF42,Queens,Annual Average,2012-12-01,12.7,Moderate
740943,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,14.7,Moderate
336540,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,24.0,Moderate
131534,Hospitalizations,Rates,UHF42,Manhattan,Other,2009-01-01,5.8,Good
817061,General Pollution,Miles,CD,Brooklyn,Other,2010-01-01,99.8,Bad
816980,General Pollution,Miles,UHF42,Manhattan,Other,2019-01-01,102.6,Bad
816727,General Pollution,Miles,CD,Unknown,Other,2019-01-01,113.9,Bad
816765,General Pollution,Miles,CD,Unknown,Other,2019-01-01,80.2,Bad
816766,General Pollution,Miles,CD,Unknown,Other,2010-01-01,63.8,Bad
816875,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,69.7,Bad
816876,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,61.2,Bad
816826,General Pollution,Miles,UHF42,Queens,Other,2010-01-01,16.3,Moderate
816868,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,44.0,Bad
816906,General Pollution,Miles,Borough,Manhattan,Other,2010-01-01,114.7,Bad
816847,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,124.4,Bad
816848,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,112.8,Bad
816790,General Pollution,Miles,CD,Unknown,Other,2010-01-01,75.6,Bad
213449,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,13.7,Moderate
643698,General Pollution,Miles,CD,Unknown,Winter,2018-12-01,19.9,Moderate
827560,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,27.0,Bad
130366,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,49.2,Bad
130364,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,80.0,Bad
827531,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,42.0,Bad
827569,General Pollution,Rates,UHF42,Bronx,Other,2017-01-01,35.0,Bad
827567,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,34.0,Bad
827551,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,45.0,Bad
130377,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,55.3,Bad
827562,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,37.0,Bad
130359,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,65.8,Bad
827539,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,28.0,Bad
130395,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,73.8,Bad
130385,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,54.5,Bad
213447,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,15.7,Moderate
643692,General Pollution,Miles,CD,Unknown,Winter,2018-12-01,21.9,Moderate
166004,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,27.7,Bad
643697,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,12.5,Moderate
221981,General Pollution,Miles,UHF34,Staten Island,Summer,2009-06-01,27.1,Bad
172679,General Pollution,Miles,UHF34,Staten Island,Annual Average,2010-12-01,14.9,Moderate
172611,General Pollution,Miles,UHF34,Staten Island,Annual Average,2008-12-01,15.7,Moderate
211686,General Pollution,Miles,UHF34,Staten Island,Summer,2014-06-01,8.3,Good
336712,General Pollution,Miles,UHF34,Staten Island,Annual Average,2015-01-01,12.8,Moderate
643542,General Pollution,Miles,UHF34,Staten Island,Winter,2018-12-01,15.1,Moderate
667501,General Pollution,Miles,UHF34,Staten Island,Annual Average,2020-01-01,11.0,Moderate
816877,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,101.6,Bad
816881,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,82.6,Bad
816839,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,42.3,Bad
816703,General Pollution,Miles,CD,Unknown,Other,2010-01-01,116.6,Bad
817199,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,2.5,Good
547473,General Pollution,Miles,UHF42,Unknown,Summer,2017-06-01,8.6,Good
518683,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,5.9,Good
629048,Asthma-Related,Rates,UHF42,Unknown,Other,2015-01-01,4.3,Good
643557,General Pollution,Miles,CD,Unknown,Winter,2018-12-01,25.6,Bad
167642,General Pollution,Miles,CD,Unknown,Annual Average,2010-12-01,26.9,Bad
167524,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,29.7,Bad
213415,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,18.5,Moderate
212450,General Pollution,Miles,UHF42,Queens,Summer,2014-06-01,13.6,Moderate
176627,General Pollution,Miles,UHF42,Queens,Annual Average,2010-12-01,22.2,Moderate
176599,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,24.6,Moderate
336508,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-01-01,20.9,Moderate
221884,General Pollution,Miles,UHF34,Unknown,Summer,2014-06-01,29.5,Bad
131166,Asthma-Related,Rates,Borough,Bronx,Other,2005-01-01,34.1,Bad
131158,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,23.4,Moderate
827857,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,93.0,Bad
221800,General Pollution,Miles,UHF34,Bronx,Summer,2014-06-01,31.5,Bad
221890,General Pollution,Miles,UHF34,Unknown,Summer,2014-06-01,28.6,Bad
336616,General Pollution,Miles,UHF34,Unknown,Annual Average,2015-01-01,17.8,Moderate
643446,General Pollution,Miles,UHF34,Unknown,Winter,2018-12-01,18.3,Moderate
221798,General Pollution,Miles,UHF34,Bronx,Summer,2012-06-01,35.1,Bad
221792,General Pollution,Miles,UHF34,Unknown,Summer,2012-06-01,33.7,Bad
221823,General Pollution,Miles,UHF34,Unknown,Summer,2013-06-01,28.0,Bad
743662,General Pollution,Miles,UHF34,Unknown,Summer,2021-06-01,30.5,Bad
221816,General Pollution,Miles,UHF34,Unknown,Summer,2012-06-01,32.7,Bad
221817,General Pollution,Miles,UHF34,Unknown,Summer,2013-06-01,29.8,Bad
743680,General Pollution,Miles,UHF34,Unknown,Summer,2021-06-01,27.8,Bad
221889,General Pollution,Miles,UHF34,Unknown,Summer,2013-06-01,28.4,Bad
743684,General Pollution,Miles,UHF34,Unknown,Summer,2021-06-01,29.0,Bad
743668,General Pollution,Miles,UHF34,Unknown,Summer,2021-06-01,28.5,Bad
743664,General Pollution,Miles,UHF34,Queens,Summer,2021-06-01,29.2,Bad
650946,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,24.0,Moderate
650936,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,34.1,Bad
131147,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,9.1,Good
170168,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,16.1,Moderate
213935,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,13.2,Moderate
173622,General Pollution,Miles,UHF34,Queens,Summer,2009-06-01,10.1,Moderate
547372,General Pollution,Miles,UHF42,Bronx,Annual Average,2017-01-01,7.5,Good
742188,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,7.1,Good
178600,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,8.2,Good
177256,General Pollution,Miles,UHF42,Unknown,Winter,2010-12-01,12.1,Moderate
547468,General Pollution,Miles,UHF42,Unknown,Annual Average,2017-01-01,7.1,Good
130756,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,4.6,Good
130734,General Pollution,Concentration,UHF42,Bronx,Other,2005-01-01,3.2,Good
130741,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,3.2,Good
130718,General Pollution,Concentration,UHF42,Unknown,Other,2005-01-01,1.7,Good
828084,Asthma-Related,Rates,UHF42,Unknown,Other,2017-01-01,1.0,Good
131364,Asthma-Related,Rates,UHF42,Bronx,Other,2009-01-01,37.6,Bad
151512,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,20.7,Moderate
151502,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,24.6,Moderate
628412,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,31.7,Bad
518767,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,40.2,Bad
628390,General Pollution,Rates,UHF42,Bronx,Other,2015-01-01,47.3,Bad
628397,General Pollution,Rates,UHF42,Unknown,Other,2015-01-01,26.5,Bad
518777,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,35.2,Bad
518752,General Pollution,Rates,UHF42,Unknown,Other,2012-01-02,36.0,Bad
130378,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,57.5,Bad
221927,General Pollution,Miles,UHF34,Queens,Summer,2009-06-01,26.5,Bad
338191,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,29.0,Bad
827548,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,26.0,Bad
130356,General Pollution,Rates,UHF42,Bronx,Other,2005-01-01,77.3,Bad
130363,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,58.9,Bad
130388,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,52.0,Bad
827538,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,25.0,Moderate
130383,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,55.3,Bad
130362,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,64.0,Bad
130393,General Pollution,Rates,UHF42,Unknown,Other,2005-01-01,65.6,Bad
827564,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,33.0,Bad
667561,General Pollution,Miles,CD,Unknown,Annual Average,2020-01-01,21.0,Moderate
667573,General Pollution,Miles,CD,Unknown,Annual Average,2020-01-01,19.1,Moderate
336791,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,15.3,Moderate
336875,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,12.8,Moderate
643703,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,11.1,Moderate
221873,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,24.8,Moderate
211666,General Pollution,Miles,UHF34,Unknown,Summer,2014-06-01,13.8,Moderate
816844,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,59.6,Bad
816771,General Pollution,Miles,CD,Unknown,Other,2019-01-01,73.9,Bad
816747,General Pollution,Miles,CD,Unknown,Other,2019-01-01,84.0,Bad
816748,General Pollution,Miles,CD,Unknown,Other,2010-01-01,70.2,Bad
816796,General Pollution,Miles,CD,Unknown,Other,2010-01-01,71.1,Bad
816795,General Pollution,Miles,CD,Unknown,Other,2019-01-01,84.5,Bad
816791,General Pollution,Miles,CD,Unknown,Other,2019-01-01,151.5,Bad
816792,General Pollution,Miles,CD,Unknown,Other,2010-01-01,120.9,Bad
817140,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,5.0,Good
817195,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,2.9,Good
817196,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,4.2,Good
817239,General Pollution,Miles,CD,Unknown,Other,2010-01-01,5.5,Good
817243,General Pollution,Miles,CD,Unknown,Other,2010-01-01,1.3,Good
817248,General Pollution,Miles,CD,Unknown,Other,2019-01-01,8.5,Good
817292,General Pollution,Miles,CD,Unknown,Other,2019-01-01,4.9,Good
817291,General Pollution,Miles,CD,Unknown,Other,2010-01-01,3.7,Good
817296,General Pollution,Miles,CD,Unknown,Other,2019-01-01,1.8,Good
651010,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,27.8,Bad
817200,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,3.4,Good
817235,General Pollution,Miles,CD,Unknown,Other,2010-01-01,4.3,Good
338254,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,25.8,Bad
650944,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,25.9,Bad
740928,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,18.0,Moderate
827488,Hospitalizations,Rates,UHF42,Bronx,Other,2017-01-01,12.0,Moderate
817319,General Pollution,Miles,CD,Unknown,Other,2010-01-01,3.7,Good
817320,General Pollution,Miles,CD,Unknown,Other,2019-01-01,4.3,Good
817021,General Pollution,Miles,CD,Unknown,Other,2010-01-01,164.7,Bad
817073,General Pollution,Miles,CD,Unknown,Other,2010-01-01,61.6,Bad
816985,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,49.6,Bad
816986,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,37.6,Bad
816969,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,117.0,Bad
816966,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,135.8,Bad
816892,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,91.5,Bad
816807,General Pollution,Miles,CD,Unknown,Other,2019-01-01,161.5,Bad
816776,General Pollution,Miles,CD,Unknown,Other,2010-01-01,40.2,Bad
816775,General Pollution,Miles,CD,Unknown,Other,2019-01-01,56.0,Bad
816835,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,66.5,Bad
816855,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,124.6,Bad
816780,General Pollution,Miles,CD,Unknown,Other,2010-01-01,98.1,Bad
816779,General Pollution,Miles,CD,Unknown,Other,2019-01-01,104.9,Bad
817203,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,1.4,Good
131468,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,23.9,Moderate
131491,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,15.7,Moderate
131479,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,23.3,Moderate
131481,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,11.1,Moderate
131489,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,14.1,Moderate
213446,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,14.6,Moderate
336859,General Pollution,Miles,CD,Unknown,Annual Average,2015-01-01,19.4,Moderate
172589,General Pollution,Miles,UHF34,Unknown,Annual Average,2008-12-01,25.1,Bad
172657,General Pollution,Miles,UHF34,Unknown,Annual Average,2010-12-01,23.6,Moderate
667369,General Pollution,Miles,UHF34,Unknown,Annual Average,2020-01-01,16.1,Moderate
817177,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,2.3,Good
338265,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,29.2,Bad
130932,Hospitalizations,Rates,UHF42,Bronx,Other,2005-01-01,25.9,Bad
130950,Hospitalizations,Rates,UHF42,Unknown,Other,2005-01-01,35.1,Bad
131515,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,13.1,Moderate
131540,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,9.7,Good
131478,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,19.7,Moderate
131467,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,19.8,Moderate
817281,General Pollution,Miles,CD,Unknown,Other,2010-01-01,1.6,Good
816927,General Pollution,Miles,UHF42,Bronx,Other,2010-01-01,38.9,Bad
816963,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,90.7,Bad
816964,General Pollution,Miles,UHF42,Unknown,Other,2019-01-01,100.7,Bad
816897,General Pollution,Miles,UHF42,Bronx,Other,2019-01-01,47.7,Bad
816702,General Pollution,Miles,CD,Unknown,Other,2019-01-01,60.3,Bad
131460,Hospitalizations,Rates,UHF42,Bronx,Other,2009-01-01,16.2,Moderate
131482,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,11.7,Moderate
176678,General Pollution,Miles,UHF42,Bronx,Annual Average,2012-12-01,18.4,Moderate
175334,General Pollution,Miles,UHF42,Bronx,Winter,2010-12-01,26.0,Bad
336771,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,26.2,Bad
151464,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,60.9,Bad
151560,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,13.6,Moderate
151454,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,91.6,Bad
151550,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,14.1,Moderate
154612,General Pollution,Miles,CD,Unknown,Other,2005-01-01,58.7,Bad
169287,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,11.4,Moderate
547624,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,8.0,Good
169289,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,11.5,Moderate
168522,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,14.1,Moderate
130762,General Pollution,Concentration,UHF42,Queens,Other,2005-01-01,3.4,Good
171653,General Pollution,Miles,UHF34,Queens,Winter,2010-12-01,20.4,Moderate
175456,General Pollution,Miles,UHF42,Unknown,Winter,2012-12-01,20.9,Moderate
167561,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,20.5,Moderate
827532,General Pollution,Rates,UHF42,Unknown,Other,2017-01-01,47.0,Bad
827542,General Pollution,Rates,UHF42,Queens,Other,2017-01-01,24.0,Moderate
167517,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,31.0,Bad
167635,General Pollution,Miles,CD,Unknown,Annual Average,2010-12-01,28.1,Bad
167519,General Pollution,Miles,CD,Unknown,Annual Average,2008-12-01,29.8,Bad
213410,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,19.1,Moderate
165997,General Pollution,Miles,CD,Bronx,Winter,2012-12-01,22.9,Moderate
167590,General Pollution,Miles,CD,Bronx,Annual Average,2009-12-01,21.2,Moderate
643616,General Pollution,Miles,CD,Bronx,Summer,2019-06-01,12.7,Moderate
221867,General Pollution,Miles,UHF34,Unknown,Summer,2009-06-01,29.6,Bad
338283,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,33.4,Bad
827525,Hospitalizations,Rates,UHF42,Unknown,Other,2017-01-01,12.0,Moderate
130960,Hospitalizations,Rates,UHF42,Queens,Other,2005-01-01,18.4,Moderate
816774,General Pollution,Miles,CD,Unknown,Other,2010-01-01,63.2,Bad
816773,General Pollution,Miles,CD,Unknown,Other,2019-01-01,74.0,Bad
816797,General Pollution,Miles,CD,Unknown,Other,2019-01-01,133.1,Bad
550058,General Pollution,Miles,CD,Bronx,Annual Average,2017-01-01,19.0,Moderate
151460,Asthma-Related,Rates,UHF42,Queens,Other,2009-01-01,72.4,Bad
151556,Asthma-Related,Rates,UHF42,Queens,Other,2009-01-01,9.2,Good
411064,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,7.8,Good
131051,Asthma-Related,Rates,UHF42,Unknown,Other,2005-01-01,42.4,Bad
828344,Asthma-Related,Rates,Borough,Bronx,Other,2017-01-01,145.0,Bad
212954,General Pollution,Miles,UHF42,Queens,Annual Average,2013-12-01,8.4,Good
547472,General Pollution,Miles,UHF42,Queens,Winter,2016-12-01,7.7,Good
649648,General Pollution,Miles,Borough,Bronx,Annual Average,2019-01-01,6.9,Good
649702,General Pollution,Miles,UHF42,Unknown,Annual Average,2019-01-01,6.3,Good
212082,General Pollution,Miles,UHF34,Queens,Annual Average,2013-12-01,9.5,Good
605850,General Pollution,Miles,UHF34,Queens,Summer,2018-06-01,8.9,Good
823339,General Pollution,Miles,Borough,Bronx,Annual Average,2022-01-01,6.1,Good
605737,General Pollution,Miles,UHF42,Unknown,Winter,2017-12-01,11.5,Moderate
643337,General Pollution,Miles,UHF42,Unknown,Summer,2019-06-01,15.5,Moderate
643304,General Pollution,Miles,Borough,Bronx,Summer,2019-06-01,13.1,Moderate
336479,General Pollution,Miles,Borough,Brooklyn,Summer,2015-06-01,14.1,Moderate
336533,General Pollution,Miles,UHF42,Unknown,Summer,2015-06-01,10.8,Moderate
667142,General Pollution,Miles,UHF42,Unknown,Winter,2019-12-01,22.9,Moderate
827083,General Pollution,Miles,UHF34,Unknown,Summer,2022-06-01,30.0,Bad
172701,General Pollution,Miles,UHF34,Queens,Annual Average,2011-12-01,22.8,Moderate
172686,General Pollution,Miles,UHF34,Unknown,Annual Average,2011-12-01,24.0,Moderate
825906,General Pollution,Miles,UHF34,Unknown,Summer,2022-06-01,13.2,Moderate
825894,General Pollution,Miles,UHF34,Queens,Summer,2022-06-01,12.8,Moderate
827061,General Pollution,Miles,UHF34,Unknown,Summer,2022-06-01,34.2,Bad
827067,General Pollution,Miles,UHF34,Unknown,Summer,2022-06-01,30.9,Bad
827068,General Pollution,Miles,UHF34,Unknown,Summer,2022-06-01,29.9,Bad
827063,General Pollution,Miles,UHF34,Queens,Summer,2022-06-01,33.6,Bad
827082,General Pollution,Miles,UHF34,Bronx,Summer,2022-06-01,32.2,Bad
605767,General Pollution,Miles,UHF42,Queens,Winter,2017-12-01,7.6,Good
649765,General Pollution,Miles,UHF42,Queens,Annual Average,2019-01-01,6.2,Good
212703,General Pollution,Miles,UHF42,Unknown,Winter,2013-12-01,10.9,Moderate
212682,General Pollution,Miles,UHF42,Unknown,Winter,2013-12-01,11.1,Moderate
649683,General Pollution,Miles,UHF42,Unknown,Winter,2018-12-01,8.0,Good
178412,General Pollution,Miles,UHF42,Unknown,Annual Average,2008-12-01,10.5,Moderate
334054,General Pollution,Miles,UHF42,Queens,Annual Average,2015-01-01,8.1,Good
178507,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,13.9,Moderate
334027,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-01-01,10.6,Moderate
817191,General Pollution,Miles,UHF42,Unknown,Other,2010-01-01,3.4,Good
131485,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,18.5,Moderate
131475,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,22.3,Moderate
131486,Hospitalizations,Rates,UHF42,Manhattan,Other,2009-01-01,14.0,Moderate
131464,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,24.1,Moderate
131495,Hospitalizations,Rates,UHF42,Queens,Other,2009-01-01,14.5,Moderate
131474,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,16.5,Moderate
175345,General Pollution,Miles,UHF42,Unknown,Winter,2010-12-01,30.1,Bad
176689,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,20.2,Moderate
336723,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,30.4,Bad
151563,Asthma-Related,Rates,UHF42,Queens,Other,2009-01-01,26.2,Bad
151467,Asthma-Related,Rates,UHF42,Queens,Other,2009-01-01,90.2,Bad
151476,Asthma-Related,Rates,Borough,Manhattan,Other,2009-01-01,135.7,Bad
151436,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,202.0,Bad
151564,Asthma-Related,Rates,UHF42,Queens,Other,2009-01-01,23.6,Moderate
151446,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,24.9,Moderate
151542,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,5.0,Good
606062,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,6.6,Good
823569,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,6.4,Good
823188,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,7.1,Good
166625,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,31.6,Bad
167746,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,29.3,Bad
412828,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,16.9,Moderate
166861,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,26.2,Bad
166802,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,27.5,Bad
216425,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,32.7,Bad
216426,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,29.8,Bad
216281,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,26.6,Bad
131463,Hospitalizations,Rates,UHF42,Unknown,Other,2009-01-01,21.6,Moderate
336588,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,24.7,Moderate
151547,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,42.3,Bad
151549,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,9.4,Good
151531,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,39.6,Bad
151538,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,10.8,Moderate
151442,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,59.5,Bad
151453,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,35.4,Bad
151463,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,56.3,Bad
151567,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,10.0,Good
151461,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,40.0,Bad
151559,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,16.0,Moderate
178576,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,8.8,Good
742191,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,6.6,Good
334074,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,8.8,Good
742284,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,6.2,Good
178599,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,8.5,Good
